,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,locale
DP04_0038E+Estimate!!BEDROOMS!!Total housing units,-0.018256152390567715,-0.02350302960875389,,,,,-0.03186215458086211,-0.0653418954690394,0.024935631676204953,-0.008681490343892428,-0.026833609010616155,0.0627681517630688,-0.030586093147129068,-0.06036110207680073,0.05298355738687342,,,,,,,,,,,,,,,-0.037816074270764416,,-0.037816074270764194,,,,diff
DP04_0039E+Estimate!!BEDROOMS!!Total housing units!!No bedroom,-0.2703943931045639,-0.2750663227267204,,,,,-0.2593811562717746,-0.26967340967745046,-0.07180886974475606,-0.2672213843934351,-0.25985320327312744,-0.12087020856175199,-0.27628536417507066,-0.2755753416145962,-0.08532598540945949,,,,,,,,,,,,,,,-0.17623255037709853,,-0.17623255037709834,,,,diff
DP04_0040E+Estimate!!BEDROOMS!!Total housing units!!1 bedroom,-0.17124603313632586,-0.17630829939340326,,,,,-0.15165529444786185,-0.16524860649210493,-0.08779566487510532,-0.19594999736506863,-0.19074903216776667,-0.11018157972579368,-0.17761731778663647,-0.18266487590428448,-0.07477035692641636,,,,,,,,,,,,,,,-0.15685408930626077,,-0.15685408930626166,,,,diff
DP04_0041E+Estimate!!BEDROOMS!!Total housing units!!2 bedrooms,-0.07565106436867175,-0.08174375428408709,,,,,-0.07899539618269963,-0.12485305550824277,0.03681051757185958,-0.08830972709475715,-0.1079130433623261,0.05135551088603715,-0.08088130525919107,-0.11327647452890843,-0.008384143285920279,,,,,,,,,,,,,,,-0.15737833392974665,,-0.15737833392974726,,,,diff
DP04_0042E+Estimate!!BEDROOMS!!Total housing units!!3 bedrooms,0.02698122149734962,0.02521852595087634,,,,,-0.018919352660747263,-0.04004155251216492,0.1413704211720973,0.06306395119830491,0.021507981737863748,0.1701455353969636,0.03540098468248003,-0.0010144403360946436,0.17468337464031206,,,,,,,,,,,,,,,0.07722859120596284,,0.07722859120596279,,,,diff
DP04_0043E+Estimate!!BEDROOMS!!Total housing units!!4 bedrooms,0.08312720562775473,0.08396913932499099,,,,,0.07264510002906965,0.04939809173292263,0.20463594529220253,0.10759222523509776,0.06705676933688115,0.2658565223104332,0.07465756520724327,0.037566625345816354,0.24590819244948403,,,,,,,,,,,,,,,0.13739503171547593,,0.13739503171547604,,,,diff
DP04_0044E+Estimate!!BEDROOMS!!Total housing units!!5 or more bedrooms,0.1771305443786267,0.1790860532344784,,,,,0.1719631126505547,0.16861497912621304,0.10201986358479632,0.17884103628507284,0.17111948596917126,0.1556348512469386,0.17550142230791038,0.16047374761425862,0.1404702123851846,,,,,,,,,,,,,,,0.18546003816906176,,0.18546003816906212,,,,diff
DP04_0045E+Estimate!!HOUSING TENURE!!Occupied housing units,0.035592350317550314,0.03056227038904541,,,,,0.018171031414967898,-0.015066215449711928,0.026399947587983384,0.04583305011738392,0.02904910191124327,0.061363859136992854,0.021167262756855376,-0.00801625081650853,0.05449337879333657,,,,,,,,,,,,,,,-0.03193604005978465,,-0.031936040059784176,,,,diff
DP04_0046E+Estimate!!HOUSING TENURE!!Occupied housing units!!Owner-occupied,0.056393819139112594,0.05646027674143397,,,,,0.03523041789423312,0.04399778184388309,0.1790723896532399,0.078284759927183,0.07180733434773201,0.22373973161102712,0.06838956737897284,0.058983047360665064,0.18581123617512135,,,,,,,,,,,,,,,0.14788491083154093,,0.14788491083154107,,,,diff
DP04_0047E+Estimate!!HOUSING TENURE!!Occupied housing units!!Renter-occupied,-0.22268803672943294,-0.2287048063318799,,,,,-0.22182983554176894,-0.26629236274565093,-0.1211742626491773,-0.222965026257695,-0.23934079890238136,-0.12850300496320713,-0.2421884375752133,-0.26925495471115307,-0.09916896607124422,,,,,,,,,,,,,,,-0.22731650777663104,,-0.227316507776631,,,,diff
DP04_0050E+Estimate!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units,0.035592350317550314,0.03056227038904541,,,,,0.018171031414967898,-0.015066215449711928,0.026399947587983384,0.04583305011738392,0.02904910191124327,0.061363859136992854,0.021167262756855376,-0.00801625081650853,0.05449337879333657,,,,,,,,,,,,,,,-0.03193604005978465,,-0.031936040059784176,,,,diff
DP04_0051E+Estimate!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2017 or later,-0.3386216013789205,-0.342656144297228,,,,,-0.33134940159685466,-0.35441564185327434,-0.05875071768003348,-0.32927818049545604,-0.3395973713049684,-0.0650096440598864,-0.34363626893630805,-0.36155534455571736,-0.03766176851962072,,,,,,,,,,,,,,,-0.10762330200126227,,-0.1076233020012626,,,,diff
DP04_0052E+Estimate!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2016,-0.2857428829090406,-0.29055143313961107,,,,,-0.27181132465255153,-0.3130876153564528,-0.05048295295472502,-0.2896825481854771,-0.3118741214598054,-0.0576084806319109,-0.2924220425443731,-0.32382970688336443,-0.020187917034603063,,,,,,,,,,,,,,,-0.13380909512748995,,-0.13380909512749045,,,,diff
DP04_0053E+Estimate!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014,-0.1115442047146174,-0.11735200898807874,,,,,-0.12253090091622859,-0.1829832055276719,-0.0021934409188589486,-0.09749988412147531,-0.1293226770075414,0.0035789688800442927,-0.12937295125213194,-0.17839655560924295,0.021460494269763056,,,,,,,,,,,,,,,-0.10108566458003612,,-0.10108566458003676,,,,diff
DP04_0054E+Estimate!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009,0.5172760626781264,0.5129047588054972,,,,,0.4795169968552008,0.42937484835126616,0.14331989757245445,0.5195642409202488,0.49231953350111085,0.20019905292215925,0.5004599855263696,0.45187399358657165,0.16067298623142545,,,,,,,,,,,,,,,0.06028316990839272,,0.06028316990839261,,,,diff
DP04_0055E+Estimate!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999,0.4314509845194085,0.428319168307436,,,,,0.41367852668893695,0.4486622598400225,0.05387608344216749,0.41992383868165184,0.44400147194903006,0.11205756221277183,0.4206862609351921,0.44435895641327183,0.07015125187028123,,,,,,,,,,,,,,,0.027009608158621662,,0.027009608158621162,,,,diff
DP04_0056E+Estimate!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier,0.23421668268345053,0.23206140663449454,,,,,0.20621905754467396,0.2434837227759853,-0.07908372134529887,0.24299778378376188,0.27690914429767755,-0.05160200963017211,0.23082581940017982,0.2666246358940501,-0.06816575278838853,,,,,,,,,,,,,,,-0.11199399883491164,,-0.1119939988349115,,,,diff
DP04_0057E+Estimate!!VEHICLES AVAILABLE!!Occupied housing units,0.035592350317550314,0.03056227038904541,,,,,0.018171031414967898,-0.015066215449711928,0.026399947587983384,0.04583305011738392,0.02904910191124327,0.061363859136992854,0.021167262756855376,-0.00801625081650853,0.05449337879333657,,,,,,,,,,,,,,,-0.03193604005978465,,-0.031936040059784176,,,,diff
DP04_0058E+Estimate!!VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available,-0.24317066849237484,-0.2493681517873082,,,,,-0.26154744350178655,-0.26701622975044137,-0.10508375085442058,-0.22595020038820435,-0.20586944268017632,-0.17253900534480948,-0.25335426504175146,-0.24091160287695823,-0.12368877345791723,,,,,,,,,,,,,,,-0.3667815148598577,,-0.36678151485985744,,,,diff
DP04_0059E+Estimate!!VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available,-0.3436882090512463,-0.3474175396464747,,,,,-0.34578276979770095,-0.34521375608464216,0.014690121332493488,-0.3258456872864629,-0.3181133984675107,0.02092761734868343,-0.3459268363367387,-0.34646536651864346,-0.005931148252561487,,,,,,,,,,,,,,,-0.09106351540117028,,-0.09106351540117043,,,,diff
DP04_0060E+Estimate!!VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available,-0.06257897145856511,-0.06101712556997325,,,,,-0.07743304006796245,-0.12335472817635576,0.2404657976019694,-0.041267964038729496,-0.10187402830932024,0.28377155967694373,-0.05900184998042087,-0.12044607429027779,0.26626049146561764,,,,,,,,,,,,,,,0.2555721238810216,,0.25557212388102174,,,,diff
DP04_0061E+Estimate!!VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available,0.04333595689946532,0.045241270778321824,,,,,0.018550742867497527,0.00095026700965814,0.22608260953851128,0.06584174376535305,0.022068395479880626,0.2982059215395454,0.0528679939857004,0.01719416543328267,0.28330513019157966,,,,,,,,,,,,,,,0.2586795248370349,,0.25867952483703494,,,,diff
DP04_0062E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units,0.035592350317550314,0.03056227038904541,,,,,0.018171031414967898,-0.015066215449711928,0.026399947587983384,0.04583305011738392,0.02904910191124327,0.061363859136992854,0.021167262756855376,-0.00801625081650853,0.05449337879333657,,,,,,,,,,,,,,,-0.03193604005978465,,-0.031936040059784176,,,,diff
DP04_0063E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Utility gas,0.30299637657090484,0.2971153563721016,,,,,0.2960396694809985,0.35574556230548426,0.2160553159939191,0.29309742300063546,0.34865087486899216,0.2090436156097272,0.2971120505620247,0.3457719486749342,0.2561728443463885,,,,,,,,,,,,,,,-0.044516846698852974,,-0.04451684669885314,,,,diff
"DP04_0064E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas",0.15075551649653068,0.14790080234610561,,,,,0.13506962299015793,0.11995104656830144,0.024875974128988988,0.13600713045169416,0.14151364359727403,0.013055047679975479,0.15713682776007104,0.15821353700020657,-0.002116666428962785,,,,,,,,,,,,,,,-0.22402971505790437,,-0.22402971505790348,,,,diff
DP04_0065E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Electricity,-0.24259784636803178,-0.24580948728184965,,,,,-0.25474553994437366,-0.2803749777363759,-0.07690701165498018,-0.23048026679325845,-0.2467058775671488,-0.03486007616095189,-0.23295760811633281,-0.2562194416397614,-0.04721768149100358,,,,,,,,,,,,,,,-0.0029292130435534525,,-0.0029292130435534247,,,,diff
"DP04_0066E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.",0.5378490602272747,0.5360177915513753,,,,,0.5321324968120933,0.38277895019152025,0.0429979709623311,0.5335261904641936,0.4242977590423328,0.1092364489362389,0.4830931963741118,0.3530407412730809,0.0916222531454314,,,,,,,,,,,,,,,-0.015072427200470966,,-0.015072427200471326,,,,diff
DP04_0067E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke,0.06104705127956879,0.06093901489051836,,,,,0.08123120684236779,0.061677887650458924,-0.013009793963311516,0.060736030335677746,0.04976726427159496,-0.001610335401126455,0.03493080462961479,0.021509336005974274,0.004496956116829846,,,,,,,,,,,,,,,0.028083059591644505,,0.028083059591644484,,,,diff
DP04_0068E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Wood,0.036618860067211045,0.03613837212003344,,,,,0.03465642508132814,0.04558528170925159,-0.06207985370730155,0.04372618757497174,0.04857094728283471,-0.04330454075943876,0.03341831149017639,0.04528484708803864,-0.05877026355707783,,,,,,,,,,,,,,,0.02730028336695521,,0.027300283366955218,,,,diff
DP04_0069E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Solar energy,0.05593294972137328,0.05482097841935421,,,,,0.07736037811947544,0.05688135652569786,0.042507420801529916,0.05071257882709612,0.033680291767811885,0.04160888696314042,0.040759078090703546,0.024147341773473153,0.07136875487853991,,,,,,,,,,,,,,,0.04676085931147652,,0.04676085931147638,,,,diff
DP04_0070E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!Other fuel,0.12195733369881874,0.12067670852391116,,,,,0.12104794800484076,0.13352169137853914,0.014005591391001188,0.11668521573448384,0.12784708303262124,0.01304520709205307,0.1138932416946291,0.1269001313597526,0.03341957923794106,,,,,,,,,,,,,,,-0.036909346525132156,,-0.03690934652513253,,,,diff
DP04_0071E+Estimate!!HOUSE HEATING FUEL!!Occupied housing units!!No fuel used,-0.04013862637383406,-0.042882351458622375,,,,,-0.0709317460143977,-0.06854951185086935,-0.08799584674465982,-0.0288508951270926,-0.01540593926231601,-0.08811615147499763,-0.03125323051208023,-0.022649555564407592,-0.04149502926494693,,,,,,,,,,,,,,,-0.11830214243825239,,-0.11830214243825243,,,,diff
DP04_0072E+Estimate!!SELECTED CHARACTERISTICS!!Occupied housing units,0.035592350317550314,0.03056227038904541,,,,,0.018171031414967898,-0.015066215449711928,0.026399947587983384,0.04583305011738392,0.02904910191124327,0.061363859136992854,0.021167262756855376,-0.00801625081650853,0.05449337879333657,,,,,,,,,,,,,,,-0.03193604005978465,,-0.031936040059784176,,,,diff
DP04_0073E+Estimate!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,0.02985941507578277,0.026941650969646985,,,,,0.0345163154517745,0.0008031094229517255,0.08842567315646552,0.03819044713392389,0.015144398555133276,0.06365155288804325,0.010139219377585107,-0.01908514783124385,-0.003776733893711401,,,,,,,,,,,,,,,-0.02462654279078979,,-0.02462654279079002,,,,diff
DP04_0074E+Estimate!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,0.043978546806238236,0.03950347928771944,,,,,0.05886547013064905,0.05073110050182318,0.12088364660405188,0.052540429698323704,0.05331831895323965,-0.05360409076289629,0.015708359662154198,0.01170002156257001,-0.014999946696013287,,,,,,,,,,,,,,,-0.005658989138960985,,-0.00565898913896104,,,,diff
DP04_0075E+Estimate!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available,-0.1382983857685388,-0.14207846679337643,,,,,-0.151046683657032,-0.20889606693037682,-0.025210098713930013,-0.12160141921117407,-0.16715811011923012,-0.026177020844836627,-0.15028488409617502,-0.20451141120700023,-0.03671353017162335,,,,,,,,,,,,,,,-0.13700792220309577,,-0.13700792220309616,,,,diff
DP04_0076E+Estimate!!OCCUPANTS PER ROOM!!Occupied housing units,0.035592350317550314,0.03056227038904541,,,,,0.018171031414967898,-0.015066215449711928,0.026399947587983384,0.04583305011738392,0.02904910191124327,0.061363859136992854,0.021167262756855376,-0.00801625081650853,0.05449337879333657,,,,,,,,,,,,,,,-0.03193604005978465,,-0.031936040059784176,,,,diff
DP04_0077E+Estimate!!OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less,0.031685433528178486,0.026823539443993183,,,,,0.014426861057410811,-0.009428540616570058,0.042130578879452485,0.04184239496508052,0.02848695483831276,0.07689170372930773,0.021367169276288955,-0.002436029367023307,0.06828768820924436,,,,,,,,,,,,,,,-0.012796461134774006,,-0.012796461134774867,,,,diff
DP04_0078E+Estimate!!OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50,0.011645560177599934,0.008750752384355798,,,,,-0.018505265002238536,-0.0908615589504777,-0.15592561724602802,0.022868035853653268,-0.004509411326363955,-0.13615774984687973,-0.009833987739304495,-0.05138561661203278,-0.11051422875993294,,,,,,,,,,,,,,,-0.24189123241739668,,-0.24189123241739685,,,,diff
DP04_0079E+Estimate!!OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more,-0.1256257558175239,-0.12860662548466895,,,,,-0.10900219812859618,-0.16396239422578518,-0.1337167425949412,-0.13087208785406118,-0.13849937922435795,-0.13140563516177795,-0.15794220525149605,-0.18399903852144928,-0.12430357775253814,,,,,,,,,,,,,,,-0.2010955955891782,,-0.20109559558917825,,,,diff
DP04_0080E+Estimate!!VALUE!!Owner-occupied units,0.056393819139112594,0.05646027674143397,,,,,0.03523041789423312,0.04399778184388309,0.1790723896532399,0.078284759927183,0.07180733434773201,0.22373973161102712,0.06838956737897284,0.058983047360665064,0.18581123617512135,,,,,,,,,,,,,,,0.14788491083154093,,0.14788491083154107,,,,diff
"DP04_0081E+Estimate!!VALUE!!Owner-occupied units!!Less than $50,000",-0.040109833376004184,-0.040637154833516334,,,,,-0.0634060856901263,-0.0699411085506498,-0.05279453616603171,-0.0565749029773125,-0.05498421280070556,-0.02093879054475183,-0.006166903609910096,-0.011585264814608864,-0.045709963912355656,,,,,,,,,,,,,,,-0.14614338024371804,,-0.14614338024371817,,,,diff
"DP04_0082E+Estimate!!VALUE!!Owner-occupied units!!$50,000 to $99,999",-0.17050502683770896,-0.17054374398695393,,,,,-0.17258139872777645,-0.18414761417629746,-0.1751367194405525,-0.14646353533785417,-0.1536691960599842,-0.028496457539011078,-0.1829623934736255,-0.19294932705219184,-0.15428848927421432,,,,,,,,,,,,,,,-0.10946895010751104,,-0.10946895010751113,,,,diff
"DP04_0083E+Estimate!!VALUE!!Owner-occupied units!!$100,000 to $149,999",-0.01931063416604745,-0.02110244947389948,,,,,-0.047043813073746804,-0.05047136068209018,-0.09587262930630261,0.009490025274181715,0.009414083237324235,-0.029418269527811763,-0.02278142277696273,-0.027666310290214234,-0.1096129041179732,,,,,,,,,,,,,,,-0.005149037264371582,,-0.0051490372643715615,,,,diff
"DP04_0084E+Estimate!!VALUE!!Owner-occupied units!!$150,000 to $199,999",0.12747040875647492,0.12604493993118893,,,,,0.10343238061919553,0.09978714247960582,0.004501044381811765,0.1538240669298543,0.15325750274618527,-0.009303552546209189,0.11855258565497735,0.1063113174209991,-0.014001061967997736,,,,,,,,,,,,,,,0.06445832023276792,,0.06445832023276776,,,,diff
"DP04_0085E+Estimate!!VALUE!!Owner-occupied units!!$200,000 to $299,999",0.22840250877558113,0.22698083623778673,,,,,0.21156643551708623,0.20148177504468393,0.1615349921246242,0.24443755947811846,0.2349360676944993,0.14037236254334337,0.22061836135282625,0.20352055584184217,0.17916210243252,,,,,,,,,,,,,,,0.16256614834968908,,0.16256614834968877,,,,diff
"DP04_0086E+Estimate!!VALUE!!Owner-occupied units!!$300,000 to $499,999",0.2888399051311505,0.28769582245855535,,,,,0.2813696862296705,0.23835871170123682,0.45788728153574276,0.27504078051755465,0.21554303013319506,0.5133285716725835,0.3036123501616528,0.2371096924674163,0.4834132757173906,,,,,,,,,,,,,,,0.4507260537835205,,0.45072605378352026,,,,diff
"DP04_0087E+Estimate!!VALUE!!Owner-occupied units!!$500,000 to $999,999",-0.039826322731714964,-0.037599136411050865,,,,,-0.02536520043126983,-0.0024545993911100905,0.18113272545347253,-0.040090454282218635,-0.03932489298102995,0.1731856785346633,-0.03394961980965408,-0.024276386848032377,0.15732341365098937,,,,,,,,,,,,,,,0.10307862459886438,,0.10307862459886408,,,,diff
"DP04_0088E+Estimate!!VALUE!!Owner-occupied units!!$1,000,000 or more",-0.04375214158425919,-0.04367823836934505,,,,,-0.030294184421098797,-0.00024798306279771865,-0.016543536014669624,-0.04416172745782476,-0.019168564933303295,-0.06603379916178234,-0.042433420607033756,-0.014562671243219583,-0.051516596907231246,,,,,,,,,,,,,,,-0.05053048251446335,,-0.05053048251446263,,,,diff
DP04_0090E+Estimate!!MORTGAGE STATUS!!Owner-occupied units,0.056393819139112594,0.05646027674143397,,,,,0.03523041789423312,0.04399778184388309,0.1790723896532399,0.078284759927183,0.07180733434773201,0.22373973161102712,0.06838956737897284,0.058983047360665064,0.18581123617512135,,,,,,,,,,,,,,,0.14788491083154093,,0.14788491083154107,,,,diff
